"GROUP","days_since_admission","value","concept","variable","periode_group","siteid"
"OTHERS_sup_49",13,2.45121951219512,"LAB-LOINC","average","all","FRBDX"
"OTHERS_sup_49",14,1.70731707317073,"LAB-LOINC","average","all","FRBDX"
"ARDS_18_49",0,14,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",0,13.6666666666667,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",1,7.9,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",1,2.66666666666667,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",1,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_18_49",2,8.18181818181818,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",2,10.5,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",2,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_18_49",3,8.63636363636364,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",3,10.3333333333333,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",4,8.27272727272727,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",4,8,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",5,8.72727272727273,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",5,8.66666666666667,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",6,9,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",6,10,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",6,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_18_49",7,7.45454545454545,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",7,8.66666666666667,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",8,8.3,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",8,8,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",8,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_18_49",9,8.36363636363636,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",9,6.66666666666667,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",10,8,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",10,4,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",10,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_18_49",11,7.3,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",11,4,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",11,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_18_49",12,8.9,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",12,4,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",12,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_18_49",13,8.9,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",13,3,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",13,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_18_49",14,8.2,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_18_49",14,6,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_18_49",14,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",0,13.5810810810811,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",0,13.0133333333333,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",0,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",1,7.9041095890411,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",1,8.49295774647887,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",1,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",2,8.125,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",2,7.45714285714286,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",2,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",3,8.59420289855072,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",3,7.51388888888889,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",3,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",4,8.47142857142857,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",4,6.70588235294118,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",4,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",5,7.94285714285714,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",5,6.94029850746269,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",5,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",6,7.453125,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",6,7.33333333333333,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",6,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",7,7.26470588235294,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",7,6.89285714285714,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",7,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",8,7.36065573770492,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",8,6.38888888888889,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",8,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",9,7.7741935483871,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",9,6.88235294117647,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",9,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",10,7.86666666666667,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",10,6.52,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",10,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",11,7.79310344827586,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",11,6.78048780487805,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",11,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",12,7.41818181818182,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",12,6.24390243902439,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",12,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",13,7.57692307692308,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",13,7.31578947368421,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",13,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_sup_49",14,7.26666666666667,"LAB-LOINC","average","Jan_Jun","FRBDX"
"ARDS_sup_49",14,7.32352941176471,"LAB-LOINC","average","Jul_Dec","FRBDX"
"ARDS_sup_49",14,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",0,11.4230769230769,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",0,10.8924731182796,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",0,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",1,8.30769230769231,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",1,8.01587301587302,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",1,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",2,7.41666666666667,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",2,7.84782608695652,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",2,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",3,5,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",3,8.65853658536585,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",3,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",4,6.33333333333333,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",4,7.46875,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",4,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",5,8.33333333333333,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",5,7.57142857142857,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",5,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",6,10.25,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",6,7.6,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",6,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",7,10.4,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",7,6,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",7,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",8,10,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",8,6.44444444444444,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",8,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",9,8.66666666666667,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",9,4.4,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",9,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",10,12,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",10,5.66666666666667,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",10,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",11,11,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",11,4.5,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",11,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",12,11.5,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",12,4.6,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",12,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",13,8,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",13,3,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",13,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_18_49",14,8,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_18_49",14,6,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_18_49",14,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",0,12.1949685534591,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",0,11.4104046242775,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",0,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",1,7.59090909090909,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",1,7.70403587443946,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",1,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",2,7.25301204819277,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",2,7.40526315789474,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",2,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",3,6.15068493150685,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",3,7.34972677595628,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",3,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",4,6.55223880597015,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",4,7.28187919463087,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",4,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",5,6.73584905660377,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",5,7.70422535211268,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",5,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",6,5.84444444444444,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",6,7.04065040650407,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",6,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",7,6.36842105263158,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",7,7.60550458715596,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",7,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",8,7.03225806451613,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",8,7.18604651162791,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",8,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",9,6.38709677419355,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",9,7.25,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",9,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",10,6.23809523809524,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",10,7.97101449275362,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",10,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",11,5.26086956521739,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",11,7.59322033898305,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",11,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",12,5.75,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",12,7.94,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",12,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",13,6.13333333333333,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",13,7.67924528301887,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",13,0,"LAB-LOINC","average",,"FRBDX"
"NO_ARDS_sup_49",14,4.625,"LAB-LOINC","average","Jan_Jun","FRBDX"
"NO_ARDS_sup_49",14,7.55102040816327,"LAB-LOINC","average","Jul_Dec","FRBDX"
"NO_ARDS_sup_49",14,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",0,10.75,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",0,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",1,4,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",1,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",2,5.66666666666667,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",2,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",3,2,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_18_49",3,9.66666666666667,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",3,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",4,13,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_18_49",4,6.5,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",4,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",5,10,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_18_49",5,5,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",5,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",6,10,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_18_49",6,2.5,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",6,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",7,10,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_18_49",7,14,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",7,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",8,5,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",8,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",9,4,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_18_49",9,4,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",9,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",10,7,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_18_49",10,4,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",10,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",11,8,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",11,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",12,4,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",12,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",13,5,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_18_49",13,4,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",13,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_18_49",14,1,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_18_49",14,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",0,12.2608695652174,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",0,10.7090909090909,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",0,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",1,6.1875,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",1,7.97560975609756,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",1,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",2,7.375,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",2,7.20833333333333,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",2,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",3,6.5,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",3,7.81818181818182,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",3,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",4,6.64285714285714,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",4,7.82142857142857,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",4,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",5,6.8,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",5,7.83333333333333,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",5,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",6,7.8,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",6,7.2,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",6,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",7,7.71428571428571,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",7,6.96153846153846,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",7,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",8,7.55555555555556,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",8,6.14814814814815,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",8,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",9,7.66666666666667,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",9,6.88888888888889,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",9,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",10,10.2,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",10,7,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",10,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",11,6.6,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",11,7.52631578947368,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",11,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",12,5.2,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",12,7.33333333333333,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",12,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",13,7.33333333333333,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",13,7.85,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",13,0,"LAB-LOINC","average",,"FRBDX"
"OTHERS_sup_49",14,3.33333333333333,"LAB-LOINC","average","Jan_Jun","FRBDX"
"OTHERS_sup_49",14,7.64705882352941,"LAB-LOINC","average","Jul_Dec","FRBDX"
"OTHERS_sup_49",14,0,"LAB-LOINC","average",,"FRBDX"
"ARDS_18_49",0,0.357142857142857,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",1,0.285714285714286,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",2,0.142857142857143,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",3,0.0714285714285714,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",4,0.0714285714285714,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",5,0,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",6,0.0714285714285714,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",7,0.357142857142857,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",8,0.214285714285714,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",9,0.214285714285714,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",10,0.357142857142857,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",11,0.214285714285714,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",12,0.142857142857143,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",13,0.285714285714286,"MED-CLASS","average","all","FRBDX"
"ARDS_18_49",14,0.428571428571429,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",0,0.32,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",1,0.266666666666667,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",2,0.213333333333333,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",3,0.166666666666667,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",4,0.193333333333333,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",5,0.22,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",6,0.266666666666667,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",7,0.32,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",8,0.326666666666667,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",9,0.313333333333333,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",10,0.36,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",11,0.413333333333333,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",12,0.393333333333333,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",13,0.373333333333333,"MED-CLASS","average","all","FRBDX"
"ARDS_sup_49",14,0.4,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",0,0.595588235294118,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",1,0.830882352941177,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",2,0.919117647058823,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",3,0.801470588235294,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",4,0.632352941176471,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",5,0.588235294117647,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",6,0.463235294117647,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",7,0.345588235294118,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",8,0.213235294117647,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",9,0.117647058823529,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",10,0.110294117647059,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",11,0.0955882352941176,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",12,0.0808823529411765,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",13,0.0661764705882353,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_18_49",14,0.0588235294117647,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",0,1.02214022140221,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",1,1.32656826568266,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",2,1.37084870848708,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",3,1.38560885608856,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",4,1.29520295202952,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",5,1.17343173431734,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",6,1.03874538745387,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",7,0.92619926199262,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",8,0.774907749077491,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",9,0.658671586715867,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",10,0.583025830258303,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",11,0.553505535055351,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",12,0.512915129151292,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",13,0.455719557195572,"MED-CLASS","average","all","FRBDX"
"NO_ARDS_sup_49",14,0.420664206642066,"MED-CLASS","average","all","FRBDX"
"OTHERS_18_49",0,0.4,"MED-CLASS","average","all","FRBDX"
"OTHERS_18_49",1,0.2,"MED-CLASS","average","all","FRBDX"
"OTHERS_18_49",2,0.2,"MED-CLASS","average","all","FRBDX"
"OTHERS_18_49",3,0.4,"MED-CLASS","average","all","FRBDX"
"OTHERS_18_49",4,0.4,"MED-CLASS","average","all","FRBDX"
